slug,aroma,acid_or_milk,body,flavor,type_with_milk,clean_text,roast_dark,roast_light,roast_medium,roast_medium_dark,roast_medium_light,roast_very_dark,roast_nan,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate,type_with_milk
guatemala-waykan-2,8.0,9.0,8.0,9.0,1,evalu espresso sweet balanc engagingli layer driven sweet ripe citru associ orang tangerin sweet grapefruit intrigu floral herbal note wild fennel lavend everyon particularli impress gener reson complex balanc flavor finish felt sampl fade bit part milk read continu quiet intrigu especi delic grapefruit chocol classic sweet citrusi quietli intric complic particularli incens tone herb floral note,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
ecuador-cahuasqui,9.0,9.0,8.0,9.0,1,evalu espresso engagingli exot coffe polar review lukewarm wherea enthusiast land middl read coffe driven attract sweet ferment suggest winey grape edg grappa cite fruit simultan ripe tart spici went entir posit fruit note cite particular mango passion fruit fruit taken togeth perhap echo lush tart spici read intens entir coher express nice balanc acid sweet everyon coffe attract complex part milk simultan lushli sweet tart intrigu espresso dynam wide rang intens probabl deriv part mild sweet fruit ferment adventur welcom classicist bewar,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
nicaragua-espresso-del-patron,8.0,9.0,8.0,9.0,1,evalu espresso sturdi balanc chocolati review cite caramel chocol read particularli sweet orang call orang marmalad chocol bomb part milk chocol continu ripe orang tone darkish medium roast develop chocol caramel solid access espresso,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
guatemala-palo-blanco,8.0,8.0,8.0,9.0,1,evalu espresso clean sweet gentli tart honey tone review impress clean sweet balanc espresso deliv almost ident score honey figur everyon descriptor also berri background cocoa butter citrusi part milk envelop chocol could drink everi day ad classic espresso new american lighter roast style sweet honey tone softli bright,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
colombia-finca-recuerdo,8.0,8.0,8.0,9.0,1,evalu espresso love coffe rosewat meyer lemon peach preserv honey brown sugar sweet aromat start finish standout milk less enthusiast though prais coffe delicaci raisin sweet chocol note enough like blood orang rose like flower sweet pipe tobacco squeez review like coffe carri part milk espresso origin provoc enough sweet shifti floral fruit note mildli polar experienc taster tri see,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
guatemala-la-merced,8.0,9.0,8.0,8.0,1,evalu espresso review support crispli chocolati silki bodi espresso cite balanc rang baker chocol flower fruit descriptor overlap howev sampl bit bipolar lack coher although prais baker chocol pleas mouthfeel everyon like part milk help chocol sweeten blossom valu crisp dri chocol floral edg particularli enjoy coffe may owe dri chocol flower heirloom bourbon varieti tree produc,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
panama-santa-teresa-natural,9.0,9.0,8.0,9.0,1,evalu espresso review admir crisp floral tone espresso complex complet floral red fruit fruit flavor bodi light suffici finish clean reson consider less enthusiast ters lot go espresso finish like dri red cabernet coffe repres certain style dri fruit coffe bittersweet intriguingli anis lavend tone yet quit sweet fat enough natur dri fruit process net crisp floral anis fruit profil rather lusher tropic fruit profil often associ natur process coffe crisp floral fruit notion sound good may find weigh,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
el-salvador-lagunita-finca-los-planes-honey,8.0,8.0,8.0,9.0,1,evalu espresso complexli bright citru chocol tone review cite dynam citrusi acid round chocol crisp floral hint surprisingli full mouthfeel continu bright briskli chocolati part milk bright citrusi espresso nuanc chocol hint lavend like flower,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
kenya-karindundu-2,9.0,9.0,9.0,9.0,0,complex deepli pungent sweetli savori lavend pink peppercorn gooseberri lemongrass baker chocol aroma juici sweet tart acid lightli creami mouthfeel cocoa lavend tone lead reson flavor satur finish powerhous flavor satur classic kenya bright deep juici sweet,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yirgacheffe-mini-2016,9.0,8.0,8.0,9.0,0,sweet delic lush brown sugar white peach lemon blossom almond fresh cut cedar aroma balanc crisp acid lightli syrupi mouthfeel crisp sweetli dri aromat wood domin finish fine yirgacheff paradox crisp delic yet opul sweet,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ethiopia-sidama-shoye,9.0,8.0,8.0,9.0,0,rich intric layer lemon zest roast cacao nib violet mulberri frankincens aroma delic tart acid satini smooth mouthfeel crisp richli dri finish cocoa tone hint citru eleg wash sidamo deepli sweet delic tart,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
panama-finca-las-brujas-geisha-natural,9.0,9.0,9.0,10.0,0,sweet crisp deepli floral wisteria dri mango blood orang almond butter clove aroma bright juici tart acid silki smooth mouthfeel crisp clean deepli flavor satur finish sustain reson impecc natur process gesha sweetli tart complet structur levit fruit flower note seemingli infinit finish,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
p-r-o-coffee-ethiopia-yirgacheffe,9.0,9.0,9.0,9.0,0,rich intric layer deepli sweetli floral jasmin violet pineappl guava baker chocol frankincens aroma crisp effervesc acid lightli plush live mouthfeel flavor consolid around flower crisp chocol finish ring balanc deepli complex eleg exot fine utterli satisfi yirgacheff,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gichichi-peaberry-kenya,9.0,8.0,9.0,9.0,0,delic intric deepli sweet butterscotch papaya roast cacao nib plumeria like flower myrrh aroma juici rich acid velveti smooth mouthfeel butterscotch note carri reson short finish hint plumeria around edg crispli invit myrrh suggest long crisp sweetli floral kenya extra aromat lift delic hint myrrh,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
la-leona-colombia,9.0,8.0,9.0,9.0,0,layer richli sweet dri mango sandalwood pink peppercorn rhododendron roast cacao nib aroma delic tart acid lush satini mouthfeel finish crisp sandalwood pink peppercorn note short cocoa tone return long invitingli complex sweetli spice tone colombia bookend rich note roast cacao nib,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
p-r-o-coffee-no-11-espresso,8.0,8.0,9.0,8.0,1,evalu espresso sweet tone balanc smooth cedar ripe fig carob narcissu like flower aroma small syrupi mouthfeel richli dri finish part milk crisp fig tone chocol domin continu hint flower smooth subtli pungent espresso nice ride richli fig tone chocol aroma milk,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
p-r-o-coffee-no-31-espresso,8.0,9.0,8.0,8.0,1,evalu espresso sweetli roasti balanc cocoa powder fresh cut oak orang zest roast almond lili like flower aroma small full though rather heavi mouthfeel flavor consolid cocoa almond roast tone finish part milk zesti orang domin round continu cocoa nut invit espresso prefer tact roast sweet tone darker roast particularli attract milk round zesti orang sweeten roasti chocol,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
p-r-o-coffee-no-3,8.0,8.0,8.0,9.0,1,evalu espresso sweetli tart pungent dri apricot fir hazelnut gardenia orang zest aroma small lightli juici satini mouthfeel tart finish complic apricot note fresh cut fir hazelnut orang zest gardenia carri persuas part milk lead tart bright nice soften sweet floral underton especi milk,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
ethiopia-awassa-2,9.0,8.0,9.0,9.0,0,deepli rich sweet tone jasmin dri mango sandalwood orang zest chocol fudg aroma gentl crisp acid full satini mouthfeel finish consolid dri mango cocoa tone sandalwood note pretti wash process ethiopia coffe character dri fruit chocol note throughout,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
las-lajas-alma-negra-full-natural,9.0,8.0,9.0,9.0,0,deepli sweet fruit forward dri raspberri appl brandi freesia like flower roast cacao nib molass aroma crisp sweet tart acid plush syrupi mouthfeel raspberri tone ring break quietli reson finish support array spici floral spici sweet flower fruit drive pretti natur process costa rica,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
blue-sky-breakfast-blend-2,9.0,7.0,8.0,9.0,0,intens rich deepli sweet halvah cedar rhododendron lime zest fresh pipe tobacco aroma sweet savori acid lightli syrupi mouthfeel gentli dri finish center around sandalwood pipe tobacco journey sweet vanilla tone floral zesti citru conclud aromat wood tobacco wild interest ride,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ethiopia-kore-kochere-yirgacheffe-natural,9.0,8.0,9.0,9.0,0,engag fruit forward pink grapefruit zest apricot baker chocol magnolia like flower licoric bark aroma juici brisk acid velveti smooth mouthfeel richli dri finish carri dri fruit licoric suggest short hint magnolia return long crisp clean appealingli fruit tone natur process yirgacheff,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blade-runner-blend,9.0,9.0,9.0,9.0,0,evalu espresso live complex deepli express red currant wisteria hazelnut butter lemon zest chocol fudg aroma small full syrupi smooth mouthfeel crisp cocoa citru tone finish chocol fudg lead part milk complic continu floral reson balanc excit zesti sweet enchantingli floral espresso blend,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
lauras-reserve-sl-28-3,9.0,9.0,9.0,10.0,0,lush sweetli savori deepli floral black currant hop coriand kola syrup violet aroma juici round acid full syrupi mouthfeel flavor satur finish consolid around fruit floral tone short modul crisp reson note hop kola long stellar represent much admir sl coffe varieti crisp yet lush power highest rate coffe year,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ethiopia-limu-natural-g1,9.0,8.0,8.0,9.0,0,deepli sweet richli pungent dri raspberri sandalwood honeysuckl vanilla tangerin zest aroma quietli juici acid satini mouthfeel fruit driven finish center around dri raspberri note short round gentl sandalwood vanilla long power aromat berri tone natur process coffe finish satur particularli sweet fragrant sandalwood,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
panama-finca-mama-cata-microlot-tona,9.0,8.0,9.0,9.0,0,sweet tone delic rich mapl syrup ripe persimmon orang zest roast cacao nib gardenia like flower aroma juici balanc acid plush syrupi mouthfeel rich tone finish satur crisp cacao nib deep orang zest note zesti sweet invit blend coffe varieti includ rare prize gesha,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
sidamo-natural,9.0,8.0,9.0,9.0,0,vastli rich fruit forward blueberri cedar candi grapefruit zest violet like flower pink peppercorn aroma vibrant lightli juici acid plush syrupi mouthfeel crisp sweetli tart finish consolid cedar tone grapefruit zest hint pink peppercorn sweetli fruit tone spici tart ethiopia,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
el-salvador-laguna-las-ranas,9.0,8.0,9.0,9.0,0,delic sweet intric butterscotch almond butter orang zest vanilla honeydew melon aroma sweetli tart quietli balanc acid full satini mouthfeel gentli dri finish consolid around almond butterscotch classic el salvador gentli sweetli tart plush balanc rich nut tone butterscotch sweet,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
kenya-aa-20,8.0,8.0,9.0,8.0,0,sweet spici nut tone pecan carob clove black currant lantana like flower aroma live juici tart acid delic silki smooth mouthfeel gentli dri finish carri pecan note short black currant clove return long gentli aromat coffe sing bright balanc acid levit mouthfeel,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mr-david-mburu-kenya,10.0,8.0,9.0,10.0,0,deepli pungent richli sweet savori pink grapefruit zest cashew red currant butterscotch fine musk aroma intens crisp juici acid delic silki smooth mouthfeel finish consolid around floral tone musk note short attract new element coconut emerg long complex kenya bold confid structur exot combin flavor note particularli compel choic afternoon rejuven,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
meaza-ethiopia,9.0,9.0,9.0,9.0,0,complexli layer great sweet ginger flower mangosteen frankincens lemon zest roast cacao nib aroma vibrant intric acid lightli satini mouthfeel rich reson finish carri rich cocoa tone floral deep sweet fruit note beauti balanc complet wet process yirgacheff lyric structur sweetli invit aroma finish,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
costa-rica-dota-el-vapor,9.0,8.0,9.0,8.0,0,quietli rich harmoni sweet caramel green grape rhododendron baker chocol walnut aroma crisp sweet acid satini mouthfeel richli dri finish consolid around chocol walnut pretti caramel tone like coffe crisp chocolati,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cafe-rivense-costa-rica-el-mango,9.0,7.0,9.0,9.0,0,dark chocol almond vanilla dri apricot mesquit aroma gentl balanc acid full satini mouthfeel gentli dri finish consolid chocol dri apricot success roast profil bit darker usual medium net intens flavor satur,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-sonora-colorado-black-honey,9.0,8.0,8.0,9.0,0,live sweetli floral peach honeysuckl almond roast cacao nib orang zest aroma round lightli juici acid lean though satini smooth mouthfeel gentli dri finish lead honeysuckl short follow crisp almond cocoa tone long appeal like sweet floral front refreshingli crisp finish,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-sol-naciente-yellow-honey,9.0,8.0,8.0,9.0,0,subtli complex sweetli nut tone almond caramel gardenia tangerin zest roast cacao nib aroma live sweet tart acid satini mouthfeel reson finish consolid around caramel almond tone eleg balanc particularli compel acid bright live juici would rate vivaci coffe point higher cup slightli uneven,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-la-altura,9.0,9.0,8.0,9.0,0,refin richli complex spice box cocoa powder lemon zest pineappl guava walnut aroma gentl background acid crisp silki mouthfeel rich tone flavor satur finish redol spice box lemon zest short cocoa tone walnut linger long unusu unusu varieti arabica gentl acid particularli long reson finish,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
las-lajas-perla-negra-natural,9.0,9.0,8.0,9.0,0,delic deep fruit forward raspberri violet blood orang zest liquoric roast cacao nib aroma juici vibrant acid lean silki mouthfeel flavor satur finish consolid blood orang zest roast cacao nib impress cocoa fruit tone sweetli rich,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-finca-chispirta,9.0,8.0,9.0,9.0,0,reson deepli sweet engag chocol fudg hazelnut jasmin honey oak aroma bright zesti acid plush lightli syrupi mouthfeel rich round finish flavor satur note carri short consolid nut tone chocol long confid live sweet tone costa rica lead deepli nuanc chocol,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
signature-reserve-don-pepe,9.0,8.0,9.0,9.0,0,rich sweetli spici black cherri spice box tamarind oak lantana like flower aroma juici live acid syrupi mouthfeel sweet reson finish center around deep black cherri short complic spici oak sweet tart tamarind long origin spici sweetli tart balanc,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-finca-la-pastora-carlos-montero-lot-1,9.0,8.0,9.0,9.0,0,deepli sweet delic rich mapl syrup freesia like flower green grape hazelnut cedar aroma delic sweetli tart acid velveti mouthfeel balanc sweet tone finish consolid mapl syrup cedar hazelnut delic sweet center around spici floral note rich nut tone aromat wood refin underst,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-alberto-guardia-bourbon-natural,9.0,8.0,9.0,9.0,0,subtli direct sweet tone blueberri lavend myrrh baker chocol candi orang zest aroma round balanc acid satini smooth mouthfeel richli dri finish satur sweetli exot note lavend myrrh elegantli rich floral fruit tone dri fruit costa rica,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-sumava-caturra-natural,9.0,8.0,9.0,9.0,0,delic rich hint sweet ferment dri blueberri rum cordial tamarind elderflow hint cumin aroma brisk sweet tart acid buoyant satini mouthfeel crisp gentli dri finish carri note elderflow tamarind invit natur process whisper sweet ferment suggest rum cordial,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rica-las-cuadras-f1-hybrid-natural,9.0,8.0,8.0,9.0,0,invitingli sweet richli compos candi papaya brazil nut lilac sarsparilla dark chocol aroma juici sweet tart acid lightli satini mouthfeel crisp gentli dri finish consolid nut tone chocol paradox dri fruit delic tart deepli sweet fruit driven,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rica-los-crestones-double-washed,8.0,8.0,9.0,9.0,0,delic subtli sweet dri honeysuckl cocoa powder elm bake appl almond aroma soft gentl acid full creami mouthfeel mild quiet finish carri cocoa nut tone classic wash style costa rica sweet tone subtl balanc enjoy sweet pastri accompani,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ninety-plus-silvia-solkiln-n2,10.0,10.0,9.0,9.0,1,evalu espresso extravag intric yet balanc strawberri guava tangerin zest lilac like flower sandalwood roast cacao nib aroma small velveti honeyish mouthfeel deepli fruit tone sweet finish superb part milk juici fruit tone chocolati espresso particularli singl origin espresso get much better seeth fruit floral incens like nuanc yet delic balanc complet,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
p-r-o-special-blended-coffee,9.0,9.0,9.0,9.0,1,evalu espresso dynam yet balanc jasmin chocol banana tangerin zest sandalwood aroma small lightli full velveti mouthfeel clean round finish floral top note shimmer atop deepli rich chocol part milk balanc intric blend impress layer subtl complex,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
